ID,ONETCode,Gender,Age,White,AfnAmn,AsnPI,HispLat,NAorAI,Other,OthrTxt,Educ,HSGPA,HS4,HSTotal,ColGPA,ColGPA4,ColGPATotal,CurrEmpl,AvgHrs,JobTitle,Mgmt,NumMgmt,Salary,CHIncome,Rltnshp,Chldrn,NumChlrn,USLadder,CommLadd,OrgLadd,X1,countryCode,countryName,block
912,13.1111.00,1,26,1,NA,NA,NA,NA,NA,NA,6,3.6,1,NA,3,1,NA,1,36,Business Analyst,2,NA,52000,1100,2,2,NA,7,5,4,902,US,United States,0
409,35.3031.00,2,18,1,NA,NA,NA,NA,NA,NA,3,3.73,1,NA,3.49,1,NA,1,15,Waitress,2,NA,NA,NA,1,2,NA,5,4,4,406,US,United States,0
577,43.4121.00,1,35,1,NA,NA,NA,NA,NA,NA,3,2.5,1,NA,4,1,NA,1,40,Library Clerk,1,6,50000,5000,1,2,NA,7,8,7,573,US,United States,0
1088,NA,1,18,NA,NA,NA,1,NA,NA,NA,3,2,1,NA,2.5,1,NA,2,NA,None,2,NA,NA,3000,1,2,NA,4,6,1,1077,US,United States,0
817,35.3031.00,2,19,1,NA,NA,NA,NA,NA,NA,3,3.75,1,NA,3.6,1,NA,1,12,Function waitress,2,NA,4500,8500,1,2,NA,2,2,5,809,US,United States,0
1249,43.3031.00,2,32,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,2.75,1,NA,1,54,"Coordinator Accounting, Human Resources",2,NA,51583,7500,2,2,NA,3,3,5,1216,US,United States,0
1250,43.3031.00,2,32,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,2.75,1,NA,1,54,"Coordinator Accounting, Human Resources",2,NA,51583,7500,2,2,NA,3,3,5,1216,US,United States,0
235,43.6011.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,2.25,1,NA,1,40,Assistant to the Associate Deans,2,NA,NA,NA,2,1,1,5,8,5,235,US,United States,0
939,NA,2,18,1,NA,NA,NA,NA,NA,NA,3,4.1,2,5,3.45,1,NA,2,NA,N/A,2,NA,NA,NA,1,2,NA,8,6,7,929,US,United States,0
486,43.4121.00,2,20,NA,NA,1,NA,NA,NA,NA,3,2.78,1,NA,3.7,1,NA,1,18,Circulation Desk Supervisor,2,NA,13000,1300,1,2,NA,7,9,6,482,US,United States,0
40,43.6014.00,1,36,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3,1,NA,1,40,Student Services Coordinator,2,NA,40000,6000,2,2,NA,4,4,2,40,US,United States,0
110,NA,2,29,1,NA,NA,NA,NA,NA,NA,3,3.4,1,NA,3.1,1,NA,1,40,Calculations assistant,2,NA,32000,3200,1,1,1,3,4,6,110,US,United States,0
804,25.1123.00,2,52,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3.98,1,NA,1,20,English Instructor,1,NA,NA,NA,2,1,3,5,6,4,796,US,United States,0
891,25.4021.00,1,32,NA,NA,NA,1,NA,NA,NA,5,2.2,1,NA,2.5,1,NA,1,40,library,1,3,39000,3900,1,2,NA,4,5,4,882,US,United States,0
651,41.2031.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.7,1,NA,1,29,sales associate,2,NA,NA,NA,2,2,NA,6,5,7,645,US,United States,0
477,11.1021.00,1,30,1,NA,NA,NA,NA,NA,NA,5,3.4,2,5,3.7,1,NA,1,40,Office Manager,1,20,50000,5000,1,2,NA,4,6,7,473,US,United States,0
925,NA,2,20,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.9,1,NA,2,NA,N/A,2,NA,NA,1250,2,2,NA,6,2,6,915,US,United States,0
125,29.2012.00,2,34,NA,1,1,NA,NA,NA,NA,5,3.8,1,NA,3.3,1,NA,1,40,Lab Specialist,1,0,46000,4600,1,2,NA,5,4,4,125,US,United States,0
1029,29.2033.00,1,57,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,3.4,1,NA,1,35,Nuclear Medicine Technologist,2,NA,NA,NA,2,1,5,7,7,9,1018,US,United States,0
656,11.9033.00,2,18,1,NA,NA,NA,NA,NA,NA,2,4.4,1,NA,4,1,NA,1,1,office of admissions,2,NA,NA,NA,1,2,NA,5,5,6,650,US,United States,0
617,21.1014.00,2,27,1,NA,NA,NA,NA,NA,NA,6,3.8,1,NA,3.7,1,NA,1,45,BCBA,1,0,NA,NA,2,2,NA,4,7,8,613,US,United States,0
1015,53.3033.00,1,48,NA,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,1,55,driver,2,NA,NA,NA,1,2,NA,1,1,5,1004,US,United States,0
1044,NA,1,20,1,NA,NA,NA,NA,NA,NA,3,3.98,1,NA,3.4,1,NA,2,NA,I said I did not have one,2,NA,0,0,1,2,NA,7,3,3,1033,US,United States,0
938,13.2031.00,1,29,1,NA,NA,NA,NA,NA,NA,6,3.3,1,NA,3.27,1,NA,1,40,Budget Analyst,2,NA,41500,8500,2,1,1,6,8,6,928,US,United States,0
144,43.9061.00,1,38,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,1,NA,2,NA,clerk,2,NA,20000,2500,1,2,NA,2,1,4,144,US,United States,0
265,41.4012.00,1,37,NA,NA,1,NA,NA,NA,NA,3,2,1,NA,2,1,NA,1,40,Sales,1,0,NA,NA,1,2,NA,4,4,4,264,US,United States,0
452,NA,2,24,NA,NA,NA,1,NA,NA,NA,5,4,1,NA,3.98,1,NA,2,NA,NA,2,NA,0,0,1,2,NA,5,5,7,448,US,United States,0
959,NA,1,26,1,NA,NA,NA,NA,NA,NA,5,3.67,1,NA,3.48,1,NA,2,NA,Student,2,NA,26000,3000,2,2,NA,8,9,2,949,US,United States,0
1066,11.9033.00,2,45,1,NA,NA,NA,NA,NA,NA,7,3.8,1,NA,3.9,1,NA,1,60,College Administrator,1,55,NA,NA,2,1,1,8,8,8,1055,US,United States,0
557,43.9061.00,2,20,1,NA,NA,NA,NA,NA,NA,3,3.9,1,NA,3.6,1,NA,1,17,Office Assistant,2,NA,NA,NA,1,2,NA,3,3,5,553,US,United States,0
1140,NA,1,20,1,NA,NA,NA,NA,NA,NA,3,3.4,1,NA,3.1,1,NA,2,NA,student manager,1,8,NA,NA,1,2,NA,7,6,6,1122,US,United States,0
238,11.1021.00,2,26,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.8,1,NA,1,40,Manager,1,5,47000,8000,2,2,NA,4,6,9,238,US,United States,0
379,41.2031.00,1,51,1,NA,NA,NA,NA,NA,NA,3,2.7,1,NA,3,1,NA,1,45,sales associate,2,NA,25000,2500,1,2,NA,6,7,5,376,US,United States,0
629,43.4051.00,2,21,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,3.6,1,NA,1,35,Customer Service Representative,2,NA,10000,1000,2,2,NA,4,4,2,625,US,United States,0
635,29.1069.08,2,30,NA,NA,NA,1,NA,NA,NA,9,3.6,1,NA,3.5,1,NA,1,56,physician,2,NA,NA,NA,2,2,NA,8,5,3,631,US,United States,0
886,25.1191.00,2,24,1,NA,NA,NA,NA,NA,NA,5,4.2,2,5,4,1,NA,1,20,Graduate Assistant,2,NA,12000,1200,1,2,NA,2,4,3,877,US,United States,0
123,15.1199.09,1,39,NA,NA,1,NA,NA,NA,NA,6,3.5,1,NA,3.2,1,NA,1,55,IT Manager,1,7,165000,1650,2,1,2,7,7,8,123,US,United States,0
95,NA,2,20,1,NA,NA,NA,NA,NA,NA,3,3.85,1,NA,3.5,1,NA,2,NA,Student,2,NA,0,1900,1,2,NA,9,7,7,95,US,United States,0
521,11.3051.01,1,47,NA,1,NA,NA,NA,NA,NA,4,3.6,1,NA,3.5,1,NA,1,45,quality assurance assistant,2,NA,NA,NA,2,1,2,6,6,5,517,KE,Kenya,0
74,15.1121.00,1,31,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,3.8,1,NA,1,40,Systems Analyst,1,5,80000,8000,2,1,1,8,8,3,74,US,United States,0
893,NA,2,26,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.67,1,NA,1,25,Therapy support staff,2,NA,NA,NA,1,2,NA,7,8,4,884,US,United States,0
823,25.1191.00,2,21,1,NA,NA,NA,NA,NA,NA,3,3.95,1,NA,3.6,1,NA,1,12,"Teaching Assistant, Tutor",2,NA,2500,1600,1,2,NA,4,6,2,814,US,United States,0
750,43.4021.00,1,20,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.92,1,NA,1,20,Legislative Intern,2,NA,3000,1000,1,2,NA,7,5,1,742,US,United States,0
664,NA,2,21,1,NA,NA,1,NA,NA,NA,3,99.2,2,100,3.5,1,NA,2,NA,Student,2,NA,0,1800,1,2,NA,7,6,6,658,US,United States,0
518,41.2031.00,2,35,NA,1,NA,NA,NA,NA,NA,5,3.5,1,NA,3.7,1,NA,1,40,sales assistant,2,NA,34799,9479,2,1,1,4,5,6,514,US,United States,0
94,23.2011.00,2,28,1,NA,NA,NA,NA,NA,NA,4,3.8,1,NA,3.7,1,NA,1,40,Legal Assistant,2,NA,NA,NA,2,1,1,6,7,6,94,US,United States,0
45,19.4061.00,1,25,1,NA,NA,NA,NA,NA,NA,6,3.8,2,4,3.2,1,NA,1,50,Research Associate,1,4,80000,1500,2,2,NA,7,8,8,45,US,United States,0
637,19.4061.00,1,21,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.97,1,NA,1,12,Research intern,2,NA,NA,NA,1,2,NA,7,5,4,633,US,United States,0
614,23.1011.00,2,34,1,NA,NA,NA,NA,NA,NA,8,2.5,1,NA,3.8,1,NA,1,35,lawyer,2,NA,59000,1290,2,1,1,7,6,2,610,US,United States,0
560,43.4171.00,1,22,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,2.6,1,NA,1,28,Receptionist,2,NA,12000,1200,1,2,NA,3,4,4,556,US,United States,0
175,13.1111.00,1,33,1,NA,NA,NA,NA,NA,NA,4,2.5,1,NA,3,1,NA,1,40,Consultant,2,NA,36000,8600,2,1,3,5,5,6,175,US,United States,0
652,13.1161.00,2,27,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3.2,1,NA,1,40,Analyst,2,NA,75000,7500,1,2,NA,8,7,7,646,US,United States,0
716,53.7062.00,1,21,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.43,1,NA,1,25,Mover,2,NA,4000,4000,1,2,NA,5,4,2,710,US,United States,0
426,NA,2,32,1,NA,NA,NA,NA,NA,NA,4,3.75,1,NA,4,1,NA,2,NA,no title given,2,NA,0,1130,2,1,1,8,7,1,423,US,United States,0
407,11.9033.00,1,26,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3.2,1,NA,1,50,admissions director,1,16,60000,6000,1,2,NA,7,7,10,404,US,United States,0
796,37.2012.00,2,46,1,NA,NA,NA,NA,NA,NA,3,3.7,1,NA,0,2,NA,1,25,housekeeper,2,NA,NA,NA,1,1,2,2,3,1,788,US,United States,0
991,NA,1,27,1,NA,NA,NA,NA,NA,NA,3,3.4,1,NA,2.7,1,NA,1,27,Intern,2,NA,20000,8000,1,2,NA,4,5,2,981,US,United States,0
33,43.9021.00,2,39,1,NA,NA,NA,NA,NA,NA,5,3.99,1,NA,3.97,1,NA,1,40,data entry,2,NA,20000,1000,2,1,2,5,5,5,33,US,United States,0
1181,17.2051.00,2,51,1,NA,NA,NA,NA,NA,NA,6,3.75,1,NA,2.76,1,NA,1,45,Engineer,1,45,145000,1600,2,1,1,6,6,8,1157,US,United States,0
225,43.9022.00,2,27,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,2.6,1,NA,1,40,Transcriptionist,2,NA,25000,5500,1,2,NA,4,5,7,225,US,United States,0
1182,NA,1,23,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.8,1,NA,2,NA,Student,2,NA,NA,NA,1,2,NA,5,6,8,1158,US,United States,0
322,15.1199.09,1,28,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.37,1,NA,1,55,IT Manager,1,15,NA,NA,1,2,NA,5,7,5,320,US,United States,0
687,NA,2,31,1,NA,1,NA,NA,NA,NA,5,3,1,NA,2.5,1,NA,2,NA,Homemaker/Volunteer at Church,2,NA,NA,NA,2,1,2,4,4,6,681,US,United States,0
983,43.4051.00,2,35,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.7,1,NA,1,45,CSR,2,NA,25000,5500,1,2,NA,6,6,3,973,US,United States,0
1206,NA,2,53,1,NA,NA,NA,NA,NA,NA,4,3.8,1,NA,3,1,NA,2,NA,unemployed,2,NA,NA,0,1,2,NA,3,4,1,1179,US,United States,0
596,25.1191.00,1,36,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.3,1,NA,1,20,Graduate Teaching Associate,2,NA,NA,NA,2,2,NA,5,5,4,592,US,United States,0
670,43.4051.00,2,27,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.75,1,NA,1,40,Call Center Specialist,2,NA,33000,3300,1,2,NA,7,6,5,664,US,United States,0
281,43.6014.00,1,19,1,NA,NA,1,NA,NA,NA,3,4,1,NA,3.85,1,NA,1,10,Assistant,2,NA,4000,4000,1,2,NA,7,8,2,280,US,United States,0
136,23.2011.00,2,28,1,NA,NA,NA,NA,NA,NA,4,3.7,1,NA,3.5,1,NA,1,40,Paralegal,2,NA,40000,1150,2,1,1,7,8,8,136,US,United States,0
154,15.1131.00,1,29,NA,NA,1,NA,NA,NA,NA,6,7.6,2,10,3.3,1,NA,1,40,Computer Programmer,2,NA,60000,6000,2,2,NA,7,7,8,154,US,United States,0
582,29.1051.00,1,28,1,NA,NA,NA,NA,NA,NA,7,3.4,1,NA,3.6,1,NA,1,42,Pharmacy Manager,1,3,135000,2500,2,2,NA,8,9,8,578,US,United States,0
109,43.9011.00,1,34,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3.5,1,NA,1,44,CAD Operator,2,NA,35000,7000,2,2,NA,3,7,6,109,US,United States,0
591,43.9061.00,2,62,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3,1,NA,2,NA,OFFICE ASSISTANT,2,NA,22000,2200,3,1,2,3,7,3,587,US,United States,0
828,11.1021.00,2,40,1,NA,NA,NA,NA,NA,NA,4,3.9,1,NA,3.9,1,NA,1,50,Assistant store manager,1,120,70000,1100,2,1,2,6,6,7,819,US,United States,0
863,25.2031.00,2,41,1,NA,NA,NA,NA,NA,NA,4,3.8,1,NA,NA,2,NA,1,50,teacher,2,NA,32000,3200,1,2,NA,4,5,10,854,US,United States,0
457,29.2012.00,2,34,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,3.2,1,NA,1,40,Lab Assistant 2,2,NA,NA,NA,3,1,2,4,5,4,453,US,United States,0
468,19.3031.03,2,30,1,NA,NA,NA,NA,NA,NA,6,3.36,1,NA,4,1,NA,1,40,Therapist,1,3,34000,3900,2,1,1,4,3,3,464,US,United States,0
1143,43.4081.00,2,33,1,NA,NA,NA,NA,NA,NA,4,3.75,1,NA,3.5,1,NA,1,40,Guest Services,1,10,28000,7200,2,1,4,4,6,5,1125,US,United States,0
138,43.6011.00,2,27,1,NA,NA,NA,NA,NA,NA,5,3.95,1,NA,4,1,NA,1,50,Executive Assistant,2,NA,50000,5000,1,2,NA,5,3,2,138,US,United States,0
946,11.3031.02,2,46,1,NA,NA,NA,NA,NA,NA,5,2.8,1,NA,3.2,1,NA,1,40,Insurance Department Manager,1,3,80000,1460,2,1,3,7,6,7,936,US,United States,0
922,15.1199.09,1,33,1,NA,NA,NA,NA,NA,NA,4,3.25,1,NA,3.4,1,NA,1,45,IT manager,1,3,NA,NA,2,1,1,6,6,6,912,US,United States,0
141,11.9199.02,1,30,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.9,1,NA,1,40,Senior Plans Review Technician,2,NA,NA,NA,2,1,1,6,5,6,141,US,United States,0
132,NA,2,27,1,NA,NA,NA,NA,NA,NA,7,4,2,5,3.53,1,NA,1,50,Postdoctoral Fellow,2,NA,42000,1100,2,2,NA,7,7,5,132,US,United States,0
608,21.2021.00,2,35,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,1,NA,1,30,"2 - Teacher's Aide, Children's Ministry Director",1,2,16870,8000,2,1,1,5,5,5,604,US,United States,0
546,NA,2,31,NA,1,NA,NA,NA,NA,NA,5,2.5,1,NA,3.6,1,NA,2,NA,none,2,NA,0,0,1,2,NA,6,5,5,542,US,United States,0
916,27.3042.00,2,61,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,1,NA,1,40,document specialist,2,NA,65000,6500,3,2,NA,6,4,4,906,US,United States,0
503,43.5031.00,2,36,1,NA,NA,NA,NA,NA,NA,3,3.76,1,NA,4,1,NA,1,32,Dispatcher,1,15,21000,2100,1,2,NA,2,5,3,499,US,United States,0
563,21.1023.00,2,26,NA,NA,NA,1,NA,NA,NA,5,3.6,1,NA,3.12,1,NA,1,40,Substance Abuse Intern,2,NA,28000,4500,2,1,2,5,6,4,559,US,United States,0
634,27.1013.00,2,28,1,NA,NA,NA,NA,NA,NA,5,3.4,1,NA,3.3,1,NA,1,12,Freelance Scenic Artist,2,NA,NA,NA,1,2,NA,3,8,5,630,US,United States,0
68,39.5012.00,2,44,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,NA,NA,NA,1,25,hairdresser,2,NA,8000,2400,2,1,5,2,2,3,68,US,United States,0
325,27.1013.00,1,51,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,2,NA,1,30,Artist/Writer,2,NA,NA,40,2,2,NA,6,5,9,323,US,United States,0
876,43.4161.00,1,29,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.6,1,NA,1,40,HR Clerk,2,NA,36000,3600,2,1,2,4,4,3,867,US,United States,0
324,25.3099.02,2,25,NA,NA,NA,1,NA,NA,NA,5,4,1,NA,3.4,1,NA,1,20,Tutor,2,NA,11000,4000,1,2,NA,4,5,7,322,US,United States,0
999,11.1021.00,2,42,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.9,1,NA,1,45,Manager,1,40,65000,6500,1,2,NA,5,5,8,989,US,United States,0
562,43.3011.00,1,28,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3,1,NA,1,40,ap,2,NA,40000,4000,2,1,1,5,5,5,558,US,United States,0
789,41.9011.00,2,24,1,NA,NA,NA,NA,NA,NA,4,3.45,1,NA,3.38,1,NA,1,38,Electronics Brand Team Member,2,NA,NA,NA,1,2,NA,4,4,5,781,US,United States,0
432,NA,2,24,NA,1,NA,NA,NA,NA,NA,3,3.6,1,NA,3.4,1,NA,2,NA,Full Time Student,2,NA,NA,NA,1,1,1,4,6,6,428,US,United States,0
993,39.9031.00,2,38,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3,1,NA,1,35,trainer,1,5,19000,1900,2,1,1,3,3,4,983,US,United States,0
183,17.2199.04,1,48,NA,NA,NA,1,NA,NA,NA,5,3,1,NA,3.8,1,NA,1,39,Manufacturing Engineer,1,5,50000,9500,2,1,2,8,8,9,183,US,United States,0
1265,29.2012.00,1,40,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.5,1,NA,1,48,optical lab manager,1,3,45000,8000,2,1,1,4,4,6,1225,US,United States,0
1266,29.2012.00,1,40,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.5,1,NA,1,48,optical lab manager,1,3,45000,8000,2,1,1,4,4,6,1225,US,United States,0
882,35.2011.00,1,18,NA,NA,NA,1,NA,NA,NA,2,3.01,1,NA,0,1,NA,1,35,Frycook,2,NA,19500,4000,1,2,NA,3,8,4,873,US,United States,0
337,43.6013.00,2,41,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,0,1,NA,1,35,medical biller/medical records clerk,2,NA,25000,3200,3,1,1,4,6,5,335,US,United States,0
230,23.2011.00,2,30,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.96,1,NA,1,20,Legal Assistant,2,NA,NA,NA,1,2,NA,6,4,5,230,US,United States,0
792,43.6011.00,2,41,NA,NA,NA,1,NA,NA,NA,5,3,1,NA,3.6,1,NA,1,20,admin specialist,2,NA,NA,NA,1,2,NA,7,5,5,784,US,United States,0
464,NA,2,28,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,3,1,NA,2,NA,stay at home mom,2,NA,0,1000,2,1,1,6,6,5,460,US,United States,0
370,11.3121.00,1,23,1,NA,1,NA,NA,NA,NA,3,2.5,1,NA,2.5,1,NA,1,41,Workforce Management Coodinator,2,NA,25500,2550,1,2,NA,7,4,8,368,US,United States,0
104,NA,2,21,NA,NA,1,NA,NA,NA,NA,3,3.8,1,NA,3.65,1,NA,2,NA,none,2,NA,NA,NA,1,2,NA,5,7,5,104,US,United States,0
211,43.4051.00,1,21,1,NA,NA,NA,NA,NA,NA,3,NA,1,NA,3.3,1,NA,1,43,call center representative,2,NA,23000,8300,1,2,NA,7,9,9,211,US,United States,0
462,NA,2,56,1,NA,NA,NA,NA,NA,NA,3,3.9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4900,2,2,NA,3,3,3,458,US,United States,0
179,NA,2,29,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,4,1,NA,1,40,"Stay at Home Mom, Piano Teacher, Mturker",1,2,NA,NA,2,1,2,8,9,8,179,US,United States,0
954,31.1014.00,2,35,1,NA,NA,NA,NA,NA,NA,3,2.4,1,NA,3,1,NA,1,44,CNA,2,NA,NA,NA,2,1,2,4,4,5,944,US,United States,0
342,13.1111.00,2,39,1,NA,NA,NA,NA,NA,NA,4,3.6,1,NA,3.4,1,NA,1,50,Business Analyst,2,NA,NA,NA,3,1,2,3,4,4,340,US,United States,0
732,25.2032.00,1,29,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.75,1,NA,1,38,Technology Teacher,2,NA,38000,3800,2,2,NA,8,8,5,724,US,United States,0
698,41.4012.00,2,46,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,3.5,1,NA,1,40,"Sales, Mom",2,NA,10000,9000,2,1,2,8,7,5,692,US,United States,0
137,41.2011.00,2,28,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,0,2,NA,1,22,Cashier,2,NA,9000,9000,2,2,NA,4,5,5,137,US,United States,0
923,NA,1,36,1,NA,NA,NA,NA,NA,NA,2,3.2,1,NA,3.5,1,NA,1,40,Installer,2,NA,NA,NA,1,2,NA,5,5,6,913,US,United States,0
776,25.4011.00,2,38,1,NA,NA,NA,NA,NA,NA,6,3.8,1,NA,3.7,1,NA,1,40,Archivist,1,5,44000,4400,1,2,NA,7,7,7,768,US,United States,0
849,41.2011.00,2,35,1,NA,NA,NA,NA,NA,NA,2,3.18,1,NA,0,1,NA,1,39,Head Cashier,1,20,22500,2250,3,2,NA,9,8,9,840,US,United States,0
498,43.1011.00,1,28,1,NA,NA,NA,NA,NA,NA,3,3.4,1,NA,3.2,1,NA,1,35,Night Supervisor,1,12,27000,5500,1,2,NA,4,6,8,494,ZZ,Unknown,0
91,41.3031.03,1,41,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,2.9,1,NA,1,70,Trader,1,3,NA,NA,2,2,NA,9,7,8,91,US,United States,0
926,NA,2,35,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.8,1,NA,2,NA,Homemaker,1,8,0,1400,2,1,7,6,6,9,916,ZZ,Unknown,0
743,43.4051.00,2,29,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.4,1,NA,1,8,Customer service,2,NA,5500,NA,2,1,4,4,4,8,735,US,United States,0
389,43.3021.02,2,35,NA,1,NA,NA,NA,NA,NA,5,3.2,1,NA,3,1,NA,1,40,BILLING SUPERVISOR,2,NA,NA,NA,2,1,2,6,8,6,386,US,United States,0
263,25.9031.00,2,32,1,NA,NA,NA,NA,NA,NA,4,4,1,NA,3.94,1,NA,1,40,curriculum coordinator,1,7,32000,3200,1,1,1,2,2,5,262,US,United States,0
327,41.2011.00,1,21,1,NA,NA,NA,NA,NA,NA,3,97.5,2,100,3.4,1,NA,1,10,Cashier,2,NA,NA,NA,1,2,NA,5,7,7,325,US,United States,0
1098,41.9031.00,1,42,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,2.3,1,NA,1,40,sales engineer,2,NA,127000,1560,2,1,3,8,8,10,1086,US,United States,0
195,43.6013.00,2,22,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,2.7,1,NA,1,19,Clinical Secretary,2,NA,NA,NA,1,2,NA,3,5,2,195,US,United States,0
355,11.2021.00,2,33,NA,NA,1,NA,NA,NA,NA,6,3.8,1,NA,3.65,1,NA,1,40,Product Administrator,1,3,NA,NA,2,2,NA,6,7,5,353,US,United States,0
839,41.2031.00,2,18,1,NA,NA,NA,NA,NA,NA,2,3.89,1,NA,NA,NA,NA,1,5,Sales Associate,2,NA,NA,NA,1,2,NA,7,6,8,830,US,United States,0
383,43.4051.00,1,44,1,NA,NA,NA,NA,NA,NA,4,1.97,1,NA,3.74,1,NA,1,40,Customer Service Representative,2,NA,NA,NA,2,2,NA,4,6,4,380,US,United States,0
218,39.9031.00,1,41,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.8,1,NA,1,11,Personal Trainer,2,NA,NA,NA,1,2,NA,8,8,7,218,US,United States,0
415,27.2022.00,1,22,NA,NA,NA,1,NA,NA,NA,3,2.34,2,3,3.3,2,3,1,20,Soccer coach,2,NA,NA,NA,1,2,NA,4,5,7,412,ZZ,Unknown,0
130,43.6011.00,2,58,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.65,1,NA,1,15,Administrative Assistant,2,NA,8000,NA,2,1,2,7,6,5,130,ZZ,Unknown,0
1137,15.1199.09,2,45,1,NA,NA,NA,NA,NA,NA,6,3.86,1,NA,3.67,1,NA,1,50,IT Director,1,5,52433,6500,2,1,3,5,6,9,1119,US,United States,0
1117,41.2011.00,2,54,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.6,1,NA,2,NA,CASHIER,2,NA,NA,NA,3,1,2,3,3,2,1102,US,United States,0
1116,41.2011.00,2,54,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.6,1,NA,2,NA,CASHIER,2,NA,NA,NA,3,1,2,3,3,2,1102,US,United States,0
777,41.2011.00,2,22,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,1,28,cashuer,2,NA,12000,2120,1,2,NA,4,5,7,769,US,United States,0
1020,29.2061.00,1,49,1,NA,NA,NA,NA,NA,NA,4,3.6,1,NA,3.76,1,NA,1,40,licensed practical nurse,2,NA,25000,4000,1,2,NA,5,6,7,1009,US,United States,0
595,35.2011.00,2,26,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,2,NA,1,7,crew member,2,NA,6000,4000,1,1,1,4,5,8,591,US,United States,0
1065,25.1191.00,2,21,1,NA,NA,NA,NA,NA,NA,6,3.78,2,5,3.79,1,NA,1,20,GA,2,NA,10000,2500,1,2,NA,6,5,2,1054,US,United States,0
1144,41.4012.00,2,39,1,NA,1,NA,NA,NA,NA,4,3.25,1,NA,3.75,1,NA,1,41,Sales consultant,2,NA,44000,4400,2,2,NA,3,3,1,1126,US,United States,0
1112,NA,1,31,1,NA,NA,NA,NA,NA,NA,8,2.77,1,NA,2.63,1,NA,2,NA,Unemployed,2,NA,0,NA,2,2,NA,6,6,5,1099,US,United States,0
1132,23.2011.00,1,40,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.8,1,NA,1,45,Legal Assistant,2,NA,NA,NA,3,1,2,8,8,9,1114,US,United States,0
1187,NA,2,25,1,NA,NA,NA,NA,NA,NA,6,3.66,1,NA,3.6,1,NA,2,NA,n/a,2,NA,0,0,2,2,NA,9,8,9,1162,US,United States,0
